id,tweetText,tweetURL,type,tweetAuthor,handle,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,createdAt,allMediaURL,videoURL
1522339202016366593,"A @Claudiashein no le gusta el resultado del dictamen imparcial de la empresa noruega sobre el desplome de la #Línea12… así que los demanda y los acusa de adversarios y tendenciosos. 

Exigimos que se acaben los privilegios para Claudia y que publique el dictamen.",https://x.com/RobertoMadrazo_/status/1522339202016366593,tweet,Roberto Madrazo,@RobertoMadrazo_,22,9,366,993,-,1,2022-05-05 17:15:24,,
1522011925567180801,"Gracias a las #remesas que llegan de Estados Unidos, y su economía #neoliberal, México pudo soportar la crisis de la pandemia. 

Sería bueno que recordara esto el Presidente antes de provocar a Biden mostrando apoyo a las dictaduras en Cuba, Venezuela, Nicaragua y Rusia.",https://x.com/RobertoMadrazo_/status/1522011925567180801,tweet,Roberto Madrazo,@RobertoMadrazo_,13,3,119,373,-,1,2022-05-04 19:34:55,,
1521999208131178496,@bereaguilarv @lopezobrador_ Y ya ni hablamos de los fracasos de Sembrando Vida …,https://x.com/RobertoMadrazo_/status/1521999208131178496,tweet,Roberto Madrazo,@RobertoMadrazo_,1,0,0,5,-,0,2022-05-04 18:44:23,,
1521998901879861249,@bereaguilarv Que fácil es hablar por hablar,https://x.com/RobertoMadrazo_/status/1521998901879861249,tweet,Roberto Madrazo,@RobertoMadrazo_,1,0,1,7,-,0,2022-05-04 18:43:10,,
1521998719150804992,@bereaguilarv Que fácil es pedirle a los empresarios que garanticen precios cuando nunca ha trabajado ni pagado impuestos …,https://x.com/RobertoMadrazo_/status/1521998719150804992,tweet,Roberto Madrazo,@RobertoMadrazo_,0,1,0,12,-,0,2022-05-04 18:42:26,,
1521984128941449216,"Mientras que la iniciativa privada hace un esfuerzo por no incrementar los precios de los alimentos, #Segalmex, la entidad pública encargada de promover la seguridad alimentaria, es acusada de desviar recursos públicos por 10 mil millones de pesos. ¿Quién es quién en los abusos?",https://x.com/RobertoMadrazo_/status/1521984128941449216,tweet,Roberto Madrazo,@RobertoMadrazo_,48,14,1171,2328,-,4,2022-05-04 17:44:28,,
1521633201608876032,"Los alimentos han subido de #precio porque seguimos importando la mayoría de ellos... en 2021 rompimos el récord de importación… cada vez tenemos menos autosuficiencia alimentaria y dependemos más de los precios del mercado internacional

¿Porque no habla de esto @lopezobrador_?",https://x.com/RobertoMadrazo_/status/1521633201608876032,tweet,Roberto Madrazo,@RobertoMadrazo_,719,92,1440,3755,-,8,2022-05-03 18:30:00,,
1521259579098730496,"A pesar de la notoria negligencia que ocasionó la caída de la #Linea12 no hay detenidos a un año de la tragedia…

Para los aliados del Presidente hay acuerdos reparatorios, para sus opositores hay amenazas de cárcel.",https://x.com/RobertoMadrazo_/status/1521259579098730496,tweet,Roberto Madrazo,@RobertoMadrazo_,619,61,1117,2731,-,1,2022-05-02 17:45:21,,
1521238735618285569,"Las #remesas alcanzaron un incremento anual del 12%, cada vez somos más dependientes de la economía estadounidense… mientras tanto este gobierno desperdicia el dinero que se genera en nuestro país en una refinería, un tren y un aeropuerto que no han resultado productivos.",https://x.com/RobertoMadrazo_/status/1521238735618285569,tweet,Roberto Madrazo,@RobertoMadrazo_,29,3,197,587,-,1,2022-05-02 16:22:32,,
1520177511874928640,"La #ReformaElectoral que propone @lopezobrador_ aumentará su control político sobre las autoridades electorales, pues él mismo y el poder legislativo (que domina Morena), propondrán a la mayoría de los consejeros. 

Lo que cuenta en las democracia es quién cuenta los votos.",https://x.com/RobertoMadrazo_/status/1520177511874928640,tweet,Roberto Madrazo,@RobertoMadrazo_,17,0,157,378,-,0,2022-04-29 18:05:37,,
1519819447606910979,"#Delfina Gómez incrementará hasta 33% los recursos del programa La Escuela es Nuestra, a pesar de las irregularidades del programa y de que se desconoce el destino de 1 de cada 2 pesos.

¿Pues no que no habían recursos y que por eso cancelaron las Escuelas de Tiempo Completo?",https://x.com/RobertoMadrazo_/status/1519819447606910979,tweet,Roberto Madrazo,@RobertoMadrazo_,70,21,982,2076,-,2,2022-04-28 18:22:47,,
1519705879267868672,"La mayor parte de los países europeos se rige por el método de representación proporcional, mientras que el sistema de mayoría es característico de los países anglosajones.",https://x.com/RobertoMadrazo_/status/1519705879267868672,tweet,Roberto Madrazo,@RobertoMadrazo_,4,0,7,56,-,0,2022-04-28 10:51:31,,
1519705876805738496,"con este segundo método se busca representar equitativamente a todas las opciones políticas, y no solo a los que quedaron en primer lugar.

El método de representación proporcional es incluso más democrático que el de mayoría.",https://x.com/RobertoMadrazo_/status/1519705876805738496,tweet,Roberto Madrazo,@RobertoMadrazo_,5,0,9,61,-,0,2022-04-28 10:51:30,,
1519705874347950080,"México tiene un sistema electoral mixto, una parte de los diputados se elige por mayoría directa (el candidato que obtiene más votos gana), y la otra parte, se elige por representación proporcional (de acuerdo al porcentaje de votos obtenidos por un partido se asignan los cargos)",https://x.com/RobertoMadrazo_/status/1519705874347950080,tweet,Roberto Madrazo,@RobertoMadrazo_,2,0,8,42,-,0,2022-04-28 10:51:29,,
1519705872057790465,"En la #ReformaElectoral que hoy se envía al Congreso, el Presidente propone eliminar a los diputados #plurinominales , y con ello, quitar representación equitativa a la oposición en el Congreso. 

Abro 🧵",https://x.com/RobertoMadrazo_/status/1519705872057790465,tweet,Roberto Madrazo,@RobertoMadrazo_,27,4,102,329,-,0,2022-04-28 10:51:29,,
1519473149070372864,@GranjalaGaviota Gracias por la información Gaby,https://x.com/RobertoMadrazo_/status/1519473149070372864,tweet,Roberto Madrazo,@RobertoMadrazo_,0,0,0,1,-,0,2022-04-27 19:26:43,,
1519467046400139265,"A la gente ya no le alcanza ni para la canasta básica y la solución del Presidente es controlar los #precios… una medida superficial que lejos de resolver el problema altera el equilibrio del mercado… ¿no sería mejor fomentar la inversión, la innovación y la competitividad?",https://x.com/RobertoMadrazo_/status/1519467046400139265,tweet,Roberto Madrazo,@RobertoMadrazo_,1834,191,2731,10127,-,13,2022-04-27 19:02:28,,
1519380458928230400,"@bereaguilarv Tus aportaciones en esta plataforma son muy importantes, hacen la diferencia",https://x.com/RobertoMadrazo_/status/1519380458928230400,tweet,Roberto Madrazo,@RobertoMadrazo_,1,0,1,3,-,0,2022-04-27 13:18:24,,
1519375419044253703,"@bereaguilarv No podemos permitir que echen a perder la educación de los niños, son el futuro de Mexico",https://x.com/RobertoMadrazo_/status/1519375419044253703,tweet,Roberto Madrazo,@RobertoMadrazo_,5,0,8,57,-,0,2022-04-27 12:58:23,,
1519374014149533697,"Este gobierno prepara un nuevo modelo #educativo “comunitario”. Proponen eliminar asignaturas, grados escolares y evaluaciones, y dar prioridad a las tradiciones y creencias sobre aspectos científicos. No existen antecedes de este modelo. Experimentarán con los niños mexicanos.",https://x.com/RobertoMadrazo_/status/1519374014149533697,tweet,Roberto Madrazo,@RobertoMadrazo_,1204,275,3202,8583,-,31,2022-04-27 12:52:48,,
1518997632722653185,@bereaguilarv Desconocer el contenido de la Constitución debería salirle caro en sus aspiraciones …,https://x.com/RobertoMadrazo_/status/1518997632722653185,tweet,Roberto Madrazo,@RobertoMadrazo_,2,0,5,22,-,0,2022-04-26 11:57:11,,
1518995135157006337,"No se si le importa a @Claudiashein lo que dice la Constitución, pero para que lo sepa, en ella se protege el libre debate en tribunas, por eso:

1.Los legisladores gozan de fuero
2.Sus garantías no se pueden someter a consulta popular 
3.Votar no es delito de #TraicionALaPatria",https://x.com/RobertoMadrazo_/status/1518995135157006337,tweet,Roberto Madrazo,@RobertoMadrazo_,36,8,297,749,-,2,2022-04-26 11:47:16,,
1518767499528916992,@bereaguilarv A esto nos ha llevado Morena porque no saben dialogar ni escuchar opiniones distintas a las de su mesías,https://x.com/RobertoMadrazo_/status/1518767499528916992,tweet,Roberto Madrazo,@RobertoMadrazo_,1,0,15,80,-,1,2022-04-25 20:42:43,,
1518696356243771392,"En un mitin @mario_delgado propuso perseguir penalmente a los legisladores que votaron en contra de la #ReformaEléctrica  

¿Cuándo México se convirtió en un país en el que opinar diferente al gobierno es motivo de cárcel? Estamos cayendo en una dictadura disfrazada de democracia",https://x.com/RobertoMadrazo_/status/1518696356243771392,tweet,Roberto Madrazo,@RobertoMadrazo_,107,15,824,2305,-,2,2022-04-25 16:00:01,,
1518677776068321280,"El Presidente canceló el diálogo que había aceptado tener con ambientalistas sobre el #TrenMaya … pues no tiene los estudios de impacto ambiental que exige la ley.

¿De verdad creyeron que @lopezobrador_ iba a dialogar y a cumplir la ley? Sería mucho pedirle a un autócrata...",https://x.com/RobertoMadrazo_/status/1518677776068321280,tweet,Roberto Madrazo,@RobertoMadrazo_,923,112,2474,7546,-,3,2022-04-25 14:46:12,,
1518250880302080000,"Aquí tienen otros datos muy distintos de los que nos presentan desde Presidencia… cada año desparecen en México 5 mil mujeres y 20 son asesinadas a diario. México ya se coloca entre los 3 países con más casos de trata de personas.

Los crímenes contra #mujeres van en aumento.",https://x.com/RobertoMadrazo_/status/1518250880302080000,tweet,Roberto Madrazo,@RobertoMadrazo_,235,48,1729,3871,-,6,2022-04-24 10:29:52,,
1517642465930584066,"¿Quién va a estar en la nueva sección “cero impunidad” de la mañanera? Pío, Martín, Bartlett, Irma Eréndira o Delfina Gómez…",https://x.com/RobertoMadrazo_/status/1517642465930584066,tweet,Roberto Madrazo,@RobertoMadrazo_,839,87,1863,6445,-,7,2022-04-22 18:12:14,,
1517576646064287745,"Ojalá este gobierno persiguiera a los asesinos de #mujeres con la misma furia que persigue a los periodistas, a los legisladores de oposición o a los ambientalistas.",https://x.com/RobertoMadrazo_/status/1517576646064287745,tweet,Roberto Madrazo,@RobertoMadrazo_,562,100,3314,11019,-,11,2022-04-22 13:50:42,,
1517564218685468673,@bereaguilarv Bien dicho Bere,https://x.com/RobertoMadrazo_/status/1517564218685468673,tweet,Roberto Madrazo,@RobertoMadrazo_,0,0,0,4,-,0,2022-04-22 13:01:19,,
1517323292671197186,@bereaguilarv @lopezobrador_ Ni tampoco de los feminicidios @bereaguilarv,https://x.com/RobertoMadrazo_/status/1517323292671197186,tweet,Roberto Madrazo,@RobertoMadrazo_,2,0,4,21,-,0,2022-04-21 21:03:58,,
1517322852797661184,"@bereaguilarv @lopezobrador_ Lo dices muy bien Bere, la realidad es completamente diferente a lo que anuncian en las mañaneras, no tenemos ni idea de cuáles serán las verdades cifras de los homicidios …",https://x.com/RobertoMadrazo_/status/1517322852797661184,tweet,Roberto Madrazo,@RobertoMadrazo_,28,1,16,99,-,0,2022-04-21 21:02:13,,
1517299645906669574,"¿Se acuerdan cuando @lopezobrador_ anunció que había acabado con el huachicol? 

Pues resulta que no solo no desapareció el #huachicol, sino que el robo de combustible esta rompiendo récord... y que el 2022 es el segundo año con más tomas clandestinas contabilizadas.",https://x.com/RobertoMadrazo_/status/1517299645906669574,tweet,Roberto Madrazo,@RobertoMadrazo_,1918,269,4893,11815,-,28,2022-04-21 19:30:00,,
1517277004348878850,"Este año contener el precio de la gasolina nos costará el 2% del PIB.

¿Se imaginan lo que nos costará contener el precio de la #electricidad ahora que se dará prioridad a la electricidad de la CFE que es 4 veces más cara que la de los particulares?",https://x.com/RobertoMadrazo_/status/1517277004348878850,tweet,Roberto Madrazo,@RobertoMadrazo_,32,7,114,290,-,1,2022-04-21 18:00:02,,
1517154538448318467,"A un mes de haberse inaugurado, el Aeropuerto #FelipeÁngeles se encuentra vacío y desierto. 

El presidente de la “austeridad” y “del pueblo” construyó la segunda obra pública más cara de México para operar 8 vuelos diarios, en lugar de construir escuelas, hospitales o viviendas.",https://x.com/RobertoMadrazo_/status/1517154538448318467,tweet,Roberto Madrazo,@RobertoMadrazo_,45,20,305,932,-,1,2022-04-21 09:53:23,,
1516958810853634048,"@GranjalaGaviota @lopezobrador_ plantas contaminantes de la CFE sobre las plantas de energía renovable de los privados. Es decir, la ley vigente es violatoria del TMEC, al dar efectos retroactivos a las disposiciones previamente pactadas, y seguirán lloviendo demandas de amparo.",https://x.com/RobertoMadrazo_/status/1516958810853634048,tweet,Roberto Madrazo,@RobertoMadrazo_,0,0,0,1,-,0,2022-04-20 20:55:38,,
1516957312933679104,"@GranjalaGaviota @lopezobrador_ Sin embargo, con las reformas a la Ley de la Industria Eléctrica que la Corte aprobó, podrán revocarse los permisos de autoabasto, se eliminará la obligación de la CFE de comparar electricidad por medio de subastas y se alterará el criterio de despacho para beneficiar a las …",https://x.com/RobertoMadrazo_/status/1516957312933679104,tweet,Roberto Madrazo,@RobertoMadrazo_,1,0,0,1,-,0,2022-04-20 20:49:41,,
1516957147296370688,"@GranjalaGaviota @lopezobrador_ Esta vez la sorpresa la dio la oposición, @lopezobrador_ no calculó que perdería tantas curules en las elecciones de 2021, ni que la oposición se uniría con tanta fuerza en contra de su reforma eléctrica.",https://x.com/RobertoMadrazo_/status/1516957147296370688,tweet,Roberto Madrazo,@RobertoMadrazo_,1,0,0,1,-,0,2022-04-20 20:49:02,,
1516957065398431746,"@GranjalaGaviota @lopezobrador_ La estrategia de @lopezobrador_ siempre ha sido destruir, fragmentar y atacar para polarizar a la sociedad y captar la atención, nunca ha sabido construir por la vía del diálogo. La reforma eléctrica fue un claro ejemplo.",https://x.com/RobertoMadrazo_/status/1516957065398431746,tweet,Roberto Madrazo,@RobertoMadrazo_,2,0,0,2,-,0,2022-04-20 20:48:42,,
1516919959737159680,.@Claudiashein y @adan_augusto son investigados por delitos electorales por su ilegal participación en la promoción de la revocación de mandato. Así es como se apoya a López Obrador… el que cometa más delitos gana.,https://x.com/RobertoMadrazo_/status/1516919959737159680,tweet,Roberto Madrazo,@RobertoMadrazo_,38,4,312,993,-,0,2022-04-20 18:21:16,,
1516793820683423747,"#Noroña propone que los jueces y consejeros del INE se elijan por voto directo y #Monreal propone sujetar las decisiones del parlamento a un referéndum ciudadano 

Le apuestan a la transformación por medio de acarreados, mientras que mantienen el nivel de educación por los suelos",https://x.com/RobertoMadrazo_/status/1516793820683423747,tweet,Roberto Madrazo,@RobertoMadrazo_,24,4,177,556,-,1,2022-04-20 10:00:02,,
1516574871513448452,"El nuevo trazo del #TrenMaya (Playa del Carmen-Tulum) atraviesa el mayor sistema de cuevas, cenotes y ríos subterráneos del mundo...pero el gobierno se ha negado a cumplir con los requisitos para garantizar la protección al medio ambiente

Los caprichos están por encima de la ley",https://x.com/RobertoMadrazo_/status/1516574871513448452,tweet,Roberto Madrazo,@RobertoMadrazo_,14,1,78,207,-,0,2022-04-19 19:30:00,,
1516560022137835523,"A raíz de que la #ReformaEléctrica no pasó, @RicardoMonrealA propone que haya referéndums ciudadanos para validar las decisiones parlamentarias.

¿Entonces de qué sirven las discusiones y los paneles de expertos si sólo les interesa pasar las reformas a través de acarreados?",https://x.com/RobertoMadrazo_/status/1516560022137835523,tweet,Roberto Madrazo,@RobertoMadrazo_,41,8,277,751,-,1,2022-04-19 18:31:00,,
1516484747957993477,"Técnicamente sí hubieron 8 votos por la inconstitucionalidad de la reforma, pero @ArturoZaldivarL argumentó que fueron por consideraciones distintas y por eso contabilizó 7. El objetivo era que pasara la ley como fuera.",https://x.com/RobertoMadrazo_/status/1516484747957993477,tweet,Roberto Madrazo,@RobertoMadrazo_,5,0,49,99,-,0,2022-04-19 13:31:53,,
1516447331633311754,"@bereaguilarv Así es Bere no se van a detener, por eso la oposición tiene que estar unida",https://x.com/RobertoMadrazo_/status/1516447331633311754,tweet,Roberto Madrazo,@RobertoMadrazo_,0,0,0,4,-,0,2022-04-19 11:03:12,,
1516437251139391490,La #oposición impidió que Morena cambiara la Constitución. Morena intentará obtener la mayoría calificada en la próximas elecciones. Hemos visto que son capaces de violar la ley para conseguir sus objetivos. La oposición debe seguir unida y trabajar en propuestas para el 2024.,https://x.com/RobertoMadrazo_/status/1516437251139391490,tweet,Roberto Madrazo,@RobertoMadrazo_,33,2,183,610,-,1,2022-04-19 10:23:09,,
1516197383993913344,"Traicionaron a la patria los de #Morena que se opusieron a dialogar democráticamente.

Traicionaron a la patria los del #Verde que votaron a favor de una reforma dañina al medio ambiente.",https://x.com/RobertoMadrazo_/status/1516197383993913344,tweet,Roberto Madrazo,@RobertoMadrazo_,28,3,125,386,-,0,2022-04-18 18:30:00,,
1516090207514226688,"Ganó México. Ganaron los argumentos, el estudio y la razón sobre la necedad y la ignorancia. Ganaron los que le apuestan al futuro de México, sobre los que quieren hundir al país en la mediocridad. #LaReformaElectricaNoVa",https://x.com/RobertoMadrazo_/status/1516090207514226688,tweet,Roberto Madrazo,@RobertoMadrazo_,19,0,76,363,-,0,2022-04-18 11:24:07,,
1516058642843586560,"No solo son 223 votos en contra de la reforma eléctrica, son millones de mexicanos que votaron para que hubiera un bloque opositor. La #ReformaElectrica no pasó porque así lo quisieron los mexicanos.",https://x.com/RobertoMadrazo_/status/1516058642843586560,tweet,Roberto Madrazo,@RobertoMadrazo_,94,16,742,3066,-,3,2022-04-18 09:18:42,,
1515142538570743808,"@Claudiashein @lopezobrador_ Las mentiras de la 4T en su apogeo. La deuda pública ha aumentado 2.5 billones de pesos con @lopezobrador_ , un incremento de 25% en tan solo 3 años. Tenemos el nivel de deuda más alto del que se tiene registro. No se dejen engañar por Morena.",https://x.com/RobertoMadrazo_/status/1515142538570743808,tweet,Roberto Madrazo,@RobertoMadrazo_,39,5,164,514,-,0,2022-04-15 20:38:25,,
1515115252119126024,"Las mentiras de la 4T en su apogeo. La #deuda pública ha aumentado 2.5 billones de pesos con @lopezobrador_ , un incremento de 25% en tan solo 3 años. Tenemos el nivel de deuda más alto del que se tiene registro. No se dejen engañar por Morena.",https://x.com/RobertoMadrazo_/status/1515115252119126024,tweet,Roberto Madrazo,@RobertoMadrazo_,32,7,200,353,-,0,2022-04-15 18:50:00,,
1514754999397621763,"El #turismo aporta alrededor del 8% del PIB nacional. Aún nos encontramos 25% por debajo de los niveles pre pandemia, lo que implica una pérdida de 2% del PIB. La inseguridad e inestabilidad que se percibe de nuestro país ha impedido la recuperación del sector.",https://x.com/RobertoMadrazo_/status/1514754999397621763,tweet,Roberto Madrazo,@RobertoMadrazo_,16,1,56,198,-,1,2022-04-14 18:58:29,,
1514728438992715781,"La ciudadanía votó por el #PRI para formar un bloque opositor en contra de #Morena. El voto del diputado priísta, Carlos Miguel Aysa, a favor de la reforma eléctrica implicará vender un voto a Morena a cambio de intereses personales. No más traidores.",https://x.com/RobertoMadrazo_/status/1514728438992715781,tweet,Roberto Madrazo,@RobertoMadrazo_,397,61,1623,5281,-,4,2022-04-14 17:12:56,,
1514628741388980230,"Forzar la participación de la #CFE 20% por encima de su capacidad actual de generación, elevaría los precios de la luz; solo mediante subsidios se podría reducir el precio que pagamos. 

Esto no es soberanía energética, es esclavitud energética. No dejen que #Morena los engañe.",https://x.com/RobertoMadrazo_/status/1514628741388980230,tweet,Roberto Madrazo,@RobertoMadrazo_,46,4,270,776,-,3,2022-04-14 10:36:47,,
1514275388557570059,"La #RevocacionDeMamdato nos mostró lo peor de Morena, el incumplimiento a la ley, el desvío de recursos, el reto a las autoridades electorales, pero lo peor de todo, haber condicionado los derechos y apoyos sociales de los mexicanos a que acudieran a votar por @lopezobrador_",https://x.com/RobertoMadrazo_/status/1514275388557570059,tweet,Roberto Madrazo,@RobertoMadrazo_,63,14,333,949,-,1,2022-04-13 11:12:41,,
1514017612648394762,"Los días previos a la revocación de mandato los gobernadores competían para promover ilegalmente la consulta y ganar puntos con el presidente…

Si #Oaxaca quedó entre entre las entidades con mayor participación… ¿será porque el priista @alejandromurat ayudó al acarreo?",https://x.com/RobertoMadrazo_/status/1514017612648394762,tweet,Roberto Madrazo,@RobertoMadrazo_,39,5,97,296,-,0,2022-04-12 18:08:22,,
1513661339293650948,"Mientas que Alejandra Cuevas paso 3 años injustamente encarcelada, Emilio #Lozoya, que causó un daño al erario por 500 millones de dólares, quiere negociar su libertad por 10 millones de dólares (tan solo el 2% del daño)

Este gobierno negocia con criminales y arresta a inocentes",https://x.com/RobertoMadrazo_/status/1513661339293650948,tweet,Roberto Madrazo,@RobertoMadrazo_,75,12,304,723,-,1,2022-04-11 18:32:40,,
1513581497508409347,"Con todo y el acarreo ilegal que hicieron desde #Morena, hubo un abstencionismo del 82% en la RM.

La mitad de las personas que votaron por @lopezobrador_ en 2018, no acudieron ayer a ratificar su gestión, no aprueban sus resultados.

Esta es la derrota… no es un triunfo.",https://x.com/RobertoMadrazo_/status/1513581497508409347,tweet,Roberto Madrazo,@RobertoMadrazo_,33,5,178,624,-,1,2022-04-11 13:15:24,,
1512621379941769221,@bereaguilarv @lopezobrador_ Lo moral y lo inmoral es lo que a ellos les conviene,https://x.com/RobertoMadrazo_/status/1512621379941769221,tweet,Roberto Madrazo,@RobertoMadrazo_,0,0,4,22,-,0,2022-04-08 21:40:14,,
1512558406103666690,"Los hermanos de @lopezobrador_ reciben dinero en efectivo, su secretario particular hace depósitos en efectivo, sus familiares obtienen contratos del gobierno y sus funcionarios acumulan propiedades… 

Verdaderamente son todo lo que criticaron, y nada de lo que prometieron...",https://x.com/RobertoMadrazo_/status/1512558406103666690,tweet,Roberto Madrazo,@RobertoMadrazo_,157,33,1250,3967,-,2,2022-04-08 17:30:00,,
1512250963607769090,@bereaguilarv Un hombre cambió el rumbo de la industria eléctrica…,https://x.com/RobertoMadrazo_/status/1512250963607769090,tweet,Roberto Madrazo,@RobertoMadrazo_,2,0,7,26,-,0,2022-04-07 21:08:20,,
1512218667924172800,"Miren nada mas como @Claudiashein y los de #Morena preparan el terreno para someter a consulta popular la reforma eléctrica, porque saben que ya no pasará en el Congreso de la Unión. Ahora quieren usar acarreados para darle la vuelta a la democracia. Un peligro.",https://x.com/RobertoMadrazo_/status/1512218667924172800,tweet,Roberto Madrazo,@RobertoMadrazo_,88,15,716,2185,-,1,2022-04-07 19:00:00,,
1512194722814697473,"No se alcanzaron los 8 votos necesarios de la @SCJN para declarar la inconstitucionalidad de la #LeyBartlett

Es preocupante ver que no podemos confiar en el estado de derecho, porque los encargados de hacerlo cumplir se doblegan ante los caprichos del presidente @ArturoZaldivarL",https://x.com/RobertoMadrazo_/status/1512194722814697473,tweet,Roberto Madrazo,@RobertoMadrazo_,31,4,97,248,-,0,2022-04-07 17:24:51,,
1512094396761755655,"Ayer @claudiashein realizó un mitin para promover la revocación de mandato.

Imaginen qué tan disparejas serán las elecciones del 2024 cuando al partido que esta en el poder no le importa violar la ley y utilizar recursos públicos para acarrear gente. 

Como en el PRI de los 70s.",https://x.com/RobertoMadrazo_/status/1512094396761755655,tweet,Roberto Madrazo,@RobertoMadrazo_,792,133,1850,5786,-,9,2022-04-07 10:46:12,,
1511847983771385861,"Sí, estoy violando las normas…¿y que?

Esta actitud de #Morena que vemos hoy en la #RevocacionDeMandato, será la misma que veremos en 2024… una intención de incumplir las reglas con tal de lograr sus objetivos",https://x.com/RobertoMadrazo_/status/1511847983771385861,tweet,Roberto Madrazo,@RobertoMadrazo_,47,12,411,990,-,0,2022-04-06 18:27:02,,
1511743035784273928,"Ayer la @SCJN declaró inconstitucional la facultad del Presidente para disponer discrecionalmente de los recursos ahorrados con la Ley Federal de #Austeridad Republicana. Sólo Loretta Ortiz y Yasmín Esquivel votaron a favor. 

Se sienten los contrapesos al ejercicio del poder.",https://x.com/RobertoMadrazo_/status/1511743035784273928,tweet,Roberto Madrazo,@RobertoMadrazo_,8,4,113,331,-,1,2022-04-06 11:30:01,,
1511728733773701120,".@lopezobrador_ quiere comprar la lealtad de los #periodistas ofreciéndoles seguridad social ¡Por Dios! La seguridad social es un derecho humano fundamental, no esta a la venta a cambio de lealtad periodística. Esto tiene que parar.",https://x.com/RobertoMadrazo_/status/1511728733773701120,tweet,Roberto Madrazo,@RobertoMadrazo_,17,1,138,333,-,0,2022-04-06 10:33:11,,
1511484590614986760,"¿Qué hace un general promoviendo la revocación de mandato? ¿Qué hacen utilizando recursos públicos para promoverla?

Estamos ante un desafío inédito a las leyes y a las instituciones por parte de las autoridades de mayor rango.",https://x.com/RobertoMadrazo_/status/1511484590614986760,tweet,Roberto Madrazo,@RobertoMadrazo_,45,11,392,981,-,0,2022-04-05 18:23:03,,
1511361009818157063,@bereaguilarv Ni un paso Bere,https://x.com/RobertoMadrazo_/status/1511361009818157063,tweet,Roberto Madrazo,@RobertoMadrazo_,1,0,0,3,-,0,2022-04-05 10:11:59,,
1511141184441180161,"Observadores internacionales han reconocido nuestro sistema electoral como uno de los mejores en el mundo. Su creación ha sido una expresión de consensos ciudadanos y políticos.

Los partidos de oposición deben mantenerse firmes y evitar su destrucción. #YoDefiendoAlINE",https://x.com/RobertoMadrazo_/status/1511141184441180161,tweet,Roberto Madrazo,@RobertoMadrazo_,12,3,151,355,-,0,2022-04-04 19:38:28,,
1511107282733522949,"Razones para no votar:
1. No fue un ejercicio que solicitó la ciudadanía, la impulsó el propio presidente.
2. No tendrá efectos vinculantes. 
3. Se trata de un ejercicio que necesita López Obrador para validarse el mismo.
4. Preparan el terreno para 2024.",https://x.com/RobertoMadrazo_/status/1511107282733522949,tweet,Roberto Madrazo,@RobertoMadrazo_,8,1,30,63,-,1,2022-04-04 17:23:45,,
1511107077116252174,"@martibatres Razones para no votar:
1. No fue un ejercicio que solicitó la ciudadanía, la impulsó el propio presidente.
2. No tendrá efectos vinculantes 
3. Se trata de un ejercicio que necesita López Obrador para validarse a el mismo.
4. Preparan el terreno para 2024",https://x.com/RobertoMadrazo_/status/1511107077116252174,tweet,Roberto Madrazo,@RobertoMadrazo_,15,1,21,111,-,1,2022-04-04 17:22:56,,
1511010406822817801,"El INE que permitió que @PartidoMorenaMx accediera al poder y obtuviera la mayoría de curules, ahora resulta que es el principal adversario de este gobierno. 

Claramente el problema no esta en el #INE, sino en que el gobierno quiere controlar las elecciones.",https://x.com/RobertoMadrazo_/status/1511010406822817801,tweet,Roberto Madrazo,@RobertoMadrazo_,89,15,813,2206,-,2,2022-04-04 10:58:48,,
1510319142431301632,"Dicen los de @PartidoMorenaMx que les preocupa el lago de Texcoco… pero eso si, no les importa destruir la selva maya, el segundo pulmón forestal de América Latina. Así son las incongruencias de la #4T.",https://x.com/RobertoMadrazo_/status/1510319142431301632,tweet,Roberto Madrazo,@RobertoMadrazo_,85,16,778,2153,-,1,2022-04-02 12:11:58,,
1509741208213630994,@bereaguilarv Se fabrican delitos ante los ojos de todos y nadie hace nada . Los ciudadanos tenemos que alzar la voz,https://x.com/RobertoMadrazo_/status/1509741208213630994,tweet,Roberto Madrazo,@RobertoMadrazo_,4,0,2,12,-,0,2022-03-31 21:55:28,,
1509710461318664203,"Ha quedado probado que Alejandra Cuevas fue injustamente encarcelada…

Tan grave es abusar del poder para encarcelar a una inocente, como lo es que este gobierno no haga nada al respecto.  #JusticiaParaAlejandra",https://x.com/RobertoMadrazo_/status/1509710461318664203,tweet,Roberto Madrazo,@RobertoMadrazo_,13,2,222,773,-,0,2022-03-31 19:53:17,,
1509693603454623748,"Cero impunidad, atención médica gratuita, bajar el precio de los combustibles, acabar con la corrupción, hacer las compras del gobierno con observación ciudadana, sacar al ejercito de las calles, vender el avión presidencial, acabar con el influyentismo…

Pueden seguir la lista",https://x.com/RobertoMadrazo_/status/1509693603454623748,tweet,Roberto Madrazo,@RobertoMadrazo_,32,2,61,250,-,0,2022-03-31 18:46:18,,
1509346986755076100,@bereaguilarv Darán cualquier motivo para desacreditar el papel del INE en la organización de la RM…,https://x.com/RobertoMadrazo_/status/1509346986755076100,tweet,Roberto Madrazo,@RobertoMadrazo_,1,0,5,12,-,0,2022-03-30 19:48:58,,
